RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
395238,58,"Worcester, MA",msa,MA,10339.674220963172,11383.0,10736.795918367347,11913.703092783506,13359.942693409743,12694.52097902098,12021.195922989808,12417.167682926829,11790.597920277296,12339.290894439968,11485.02564102564,10634.197297297298,10626.266233766233,10491.979328165375,12044.841968911916,12564.444444444445,12599.590799031477,13258.365097588978,12486.185406698565,12343.57292882147,12415.08431372549,11351.735868448099,11504.70588235294,9874.171821305841,11874.229461756375,12242.822942643392,14653.990445859872,12626.557971014492,13833.543956043955,14148.948424068767,15265.00634920635,18916.41095890411,17080.620795107032,17677.955974842767,15215.648550724638,,17284.944444444445,18158.12676056338,17286.768292682926,21880.88695652174,24407.738095238095,19484.781746031746,18456.827922077922,20644.110144927537,18847.136482939633,18589.01699716714,16135.587301587302,16311.914285714285,19999.236363636363,25563.046153846153,23245.940476190477,26968.743801652894,23955.127049180326,24514.126843657818,20686.007009345794,21449.68702290076,20089.39534883721,20138.950854700855,17959.48603351955,15996.527777777777,17210.5197740113
394415,59,"Bridgeport, CT",msa,CT,44411.72373540856,43400.32608695652,44205.82127031019,50786.539305301645,46400.30736543909,44970.22078853047,39330.682119205296,34995.29051383399,43223.23003952569,42585.267984189726,37866.23789764869,33683.42134831461,55865.6918767507,52868.166902404526,48827.653361344535,49516.77004048583,42169.87135614702,43618.278558338425,38739.592142857146,31684.07403846154,42695.05131667792,36963.30686198921,31293.590773809523,30694.0,48299.95952023988,49999.741875580316,36781.42962962963,30405.61212121212,48031.41264559068,45813.879483500714,43149.89931034483,43033.83438485804,59173.50906344411,52591.91891891892,43854.96821515892,38583.425101214576,66673.0796812749,72442.66451612904,77761.492,66348.5635179153,70358.27543424317,58446.333333333336,50332.80667838313,47101.94238683127,51808.9634369287,52831.668803418805,50449.11740890688,43632.90977443609,82085.64492753622,69232.31182795699,72334.25874125875,72159.2874251497,71944.41691842901,63085.16560509554,58327.148148148146,49595.533482142855,65381.36842105263,69432.74707259954,51029.175862068965,37894.392523364484,66756.21893491125
394653,60,"Greenville, SC",msa,SC,9228.496389891698,9646.434615384615,10024.559884559885,9571.004132231405,9457.129711751662,10016.524352331606,9458.639751552795,10637.98918387414,9264.917440660474,10173.740947075208,8715.680939226519,7974.391862955032,8862.979643765902,10112.421669106881,8883.922580645161,10342.898850574713,9873.338546458142,10047.076777251184,9130.696714406065,8283.54560669456,8597.266998341625,8381.123089983023,8077.313487241799,9219.22028526149,8384.523929471034,9803.554303278688,9238.51282051282,8968.171826625387,9569.320109439124,9163.215,9064.762845849802,9417.436231884058,10229.77242524917,9657.05119453925,10413.210648148148,10723.28813559322,9858.284237726099,10625.212230215828,14305.705660377358,,14673.488372093023,16006.56228956229,15155.420673076924,17418.466666666667,17610.850220264318,17155.990361445783,20915.678770949722,17666.187214611873,15692.832558139535,18710.73732718894,26954.845528455284,20549.238805970148,20722.57754010695,15896.632246376812,16870.06762589928,16215.673493975904,16194.701754385966,14234.090375586855,13426.743732590528,13317.537209302325,12255.018612521151
394312,61,"Albuquerque, NM",msa,NM,7716.194993412385,7960.842031029619,8117.841075794621,9003.43970117396,8421.638111888113,8264.883045525903,8042.579651941098,7525.811394891945,7885.705583756345,7953.298850574713,7443.309829059829,6647.248576850095,7994.226594301221,7711.279279279279,7959.34458509142,8766.64099378882,9216.57780195865,8534.314730100641,8872.843804537522,8785.80704845815,9064.338983050848,8621.859519408503,8153.746887966805,7692.705882352941,9394.647524752476,9056.702917771883,8634.824531516184,8313.023668639053,9481.3298791019,10291.376736111111,10476.335087719299,10373.89053254438,11416.275039745628,10261.440251572327,9023.681728880158,10439.7055393586,10884.951672862453,12134.008620689656,13149.350943396226,12760.247899159664,16397.76712328767,14245.91943127962,15104.4404536862,14076.689594356261,15635.079545454546,14506.91879350348,13461.04827586207,13832.390243902439,17098.56886227545,14332.954887218046,16849.67021276596,20573.6693877551,16859.93085106383,16769.507154213035,15138.90752972259,14016.5157629256,12138.71809102402,12382.450980392157,12092.584175084176,11435.736266318538,12834.676470588236
394357,62,"Bakersfield, CA",msa,CA,9132.131720430107,9555.071782178218,9149.686721991702,8657.923636363636,10258.84888888889,9872.640186915887,8858.184813753582,9635.830573248408,9248.822674418605,8563.974184782608,8097.7551342812,8222.231231231232,8404.503157894736,8133.849514563107,8019.097192224622,10153.852551984877,8878.195246179966,9593.794435857806,9806.963503649635,8979.687964338782,9290.902777777777,8893.635313531353,9404.167391304349,9106.013157894737,8835.997442455244,11360.3875,9559.89534883721,8925.759868421053,8915.851752021563,11146.063122923588,11147.938628158845,10206.714285714286,11483.549857549857,11160.154970760233,11255.461538461539,11181.931428571428,9468.123711340206,12490.993788819876,12936.025906735751,14694.058510638299,17478.958579881655,16978.91928251121,14888.242718446601,13240.967581047382,13976.150997150997,13936.711392405063,12750.87890625,12944.036269430051,18644.546798029558,14890.372670807454,14500.6091954023,16392.641379310346,17813.63102725367,17232.50282485876,14567.264627659575,13364.457142857143,14757.336448598131,13872.73183619551,13790.093457943925,13198.556547619048,12834.035545023697
394308,63,"Albany, NY",msa,NY,9541.227272727272,10250.582236842105,11267.628032345014,11415.52358490566,10999.195462478185,10950.171469740633,11131.969512195123,10882.599747474747,10181.089514066496,10455.409893992934,8934.073126142595,9519.182795698925,9456.560344827587,10106.892441860466,10694.642857142857,9959.654867256637,9969.444630872484,11581.213161659514,9582.62102351314,10186.296961325967,9338.076260762607,9209.178351783517,8703.586497890296,8297.78596491228,9113.595360824742,9794.002008032128,9855.787401574804,9688.650406504064,9703.949771689498,11275.538243626062,11379.404494382023,11888.49504950495,11140.723456790123,10478.620283018869,10899.36858974359,9794.936893203883,10578.849056603774,12669.883040935672,12499.975,14531.736607142857,17707.189003436426,16954.395454545454,16856.533834586466,16757.202443280978,15022.636893203884,15167.943579766537,12457.869017632242,13658.14611872146,16142.27807486631,20077.80981595092,16556.90361445783,15543.619512195122,21693.540510510513,19490.037946428572,21187.557404326122,17870.18046357616,17747.81898066784,16918.541379310343,17170.29126213592,13821.738007380074,16271.875
394753,64,"Knoxville, TN",msa,TN,9608.976076555024,9207.23178807947,10461.758967001435,12025.507262569832,11478.00098328417,10931.012378426172,10731.960998439938,9876.742750929368,9565.68647166362,9880.500415627597,9478.541162227602,12224.41796875,11276.960639606395,11537.575516693163,10508.90438247012,11861.585653104925,10657.526627218935,11947.807400379506,10640.869844179651,11747.023457862728,9890.21231043711,9548.068695652173,10372.774155995343,9483.273921200751,9120.386331938633,11394.375979112272,11411.070298769771,9438.347122302159,11160.006042296072,11993.045101088646,11240.124361158432,13203.539711191335,13340.81227436823,11329.207855973813,10840.769547325102,10405.3591954023,12042.559171597633,18163.811158798282,14064.246913580248,,,17159.26552462527,15958.166666666666,16409.460869565217,19097.404423380725,14150.875444839858,19082.16745283019,15459.382575757576,17618.738589211618,23731.346666666668,21579.809523809523,26776.397058823528,23745.12477396022,22048.028409090908,19014.135969141757,17293.469935245143,17563.099350046425,17395.820781696853,14781.01664684899,14605.701493775934,15586.153439153439
394843,65,"McAllen, TX",msa,TX,9306.747540983606,9581.516245487364,9354.470588235294,8493.94568690096,8807.196581196582,9033.721739130435,9344.533101045296,8772.184810126582,9783.729344729345,8627.629427792916,7856.160256410257,7783.640449438202,9182.714285714286,8371.583798882682,9021.833819241983,10752.961165048544,8806.821339950373,9139.228840125392,10456.785915492957,9371.49104859335,10822.819571865444,10257.465714285714,10848.480132450331,9861.440909090908,9756.618122977347,11103.750469043152,10070.169696969697,10034.39226519337,9849.110266159696,9920.334630350195,8881.638888888889,10178.633802816901,10476.687861271676,9420.422459893049,11713.623529411765,8611.914634146342,9806.832432432433,8373.981012658227,10248.617142857143,12730.335260115608,12799.252252252252,10466.160583941606,13343.288590604026,13961.163366336634,13135.21875,11501.804347826086,12540.522727272728,11582.828025477707,12201.802259887005,10915.272151898735,11700.0,11994.994764397905,13478.103773584906,11920.079861111111,14470.804964539007,12040.752468193383,13042.394402035623,11595.145408163266,12429.839743589744,13047.90037593985,13617.988130563797
394367,66,"Baton Rouge, LA",msa,LA,9379.014531043593,8904.058744993325,9192.61820083682,9499.34670781893,8824.874659400544,8833.038301415487,8018.881949733435,8299.983076923078,8585.189655172413,8338.470637583892,8682.773514851486,7895.733606557377,8092.744897959184,8432.642361111111,9258.311725452812,8731.159194876487,9045.480456026058,8802.596322941647,9399.14092356688,8635.085435313264,9071.691252144083,8005.707381370826,8020.406869220607,9106.198473282442,9824.888631090487,10767.819433198381,9067.040843214756,8786.964912280702,8583.276202219482,9138.786295005808,9286.34375,8744.307984790874,8906.697368421053,8538.483516483517,7980.936210131332,8623.03081232493,11130.645544554456,12073.07142857143,10366.706161137441,12130.806179775282,12706.263157894737,13427.236051502146,11834.5875,11500.220440881763,15164.619834710744,16546.26485148515,14219.299035369775,12208.057613168725,14950.755102040815,15056.089285714286,14948.321070234113,16848.130434782608,14418.530343007915,15329.093425605537,13977.911764705883,11516.89851150203,12131.357340720222,11569.980421686747,10865.456813819577,12038.574074074075,12520.036538461538
753906,67,"North Port, FL",msa,FL,15730.025759917567,15677.492026266416,15576.13336173839,14611.420242537313,14032.862821948489,13294.790711700844,13652.938858695652,12632.421423537702,12028.501126972202,13569.12893815636,13663.125310173697,15590.334532374101,15787.733744855967,15258.82947368421,14900.1493456505,16237.376048462256,14807.431768558952,14577.250641025641,12858.265706806284,13861.672012830793,12750.92326939116,13655.348387096774,12558.424778761062,14227.791583166332,16519.858135495077,18495.956173780487,16777.316229116946,14185.076419213974,15797.558178752108,14307.925589836661,14058.576576576577,13772.346622369878,15332.056074766355,14995.053283767038,16166.872944693572,15505.351449275362,20291.905750798724,24818.9173553719,23119.392572944296,,30544.55076923077,31082.683098591548,27240.096359743042,29800.16417910448,27763.422101449276,31947.13453815261,31564.386842105265,33333.42810457516,,51254.403773584905,49019.44054054054,45339.67765567765,49507.900763358775,40230.05785770133,29225.58757062147,28999.206896551725,24210.551842330762,28974.137029288704,26690.052150045747,28629.02487562189,30522.038542396636
394908,68,"New Haven, CT",msa,CT,14576.10994764398,13314.00539083558,14140.405034324944,14354.203703703704,15679.788659793814,13818.82175925926,13655.440835266822,14731.12426729191,13426.74057142857,13487.498320268756,12309.630818619582,12040.337386018236,13990.335403726707,11110.04,12732.43486238532,14830.522827687777,14874.959254947613,13471.936956521738,12893.216459977451,12929.666666666666,12450.389937106918,11947.151408450703,11378.0,12248.256578947368,12028.59294117647,14466.769624573379,13757.60506329114,11802.132530120482,12807.716463414634,15128.62464183381,14493.322077922077,17499.04891304348,18078.806295399514,14689.643628509719,14435.688235294117,14128.812182741116,16179.309941520467,17534.28181818182,25174.554744525547,24201.613636363636,28679.076530612245,20124.708771929825,20929.026706231452,19050.93453724605,17837.6,18577.27763496144,16055.582978723403,15801.61971830986,19916.77192982456,17984.114583333332,23116.83185840708,25798.761006289307,25905.39819004525,23270.194610778442,21800.096534653465,19532.05513784461,21254.743209876542,19015.257352941175,17761.578313253012,14395.948275862069,19937.775956284153
394486,69,"Columbia, SC",msa,SC,8338.18355359765,7998.523364485981,7431.032078103208,8227.821215733016,8166.969730941704,8542.907514450868,8680.538622129436,7988.075546719682,8119.334207077326,7891.0901378579,7503.075657894737,6922.047244094489,7811.053543307086,7226.9103690685415,8362.262368815593,8803.14010989011,7817.563981042654,8053.9392764857885,8315.819341126462,7523.317425083241,6844.270396270396,7754.841212121212,7447.635179153094,7913.982222222222,8955.520766773163,9348.809090909092,8979.671128107075,7815.679120879121,8799.219758064517,8437.057142857142,9409.581780538303,8542.451193058569,9246.419724770642,8225.856481481482,9418.281065088757,8196.263829787234,11915.525490196078,10504.816831683169,,,14597.345945945946,14206.290909090909,15461.639204545454,13724.004672897196,15392.304347826086,15028.105740181269,15937.084677419354,12722.437125748504,16175.490066225166,15108.788732394367,17300.88950276243,15264.78813559322,14695.014450867053,16498.654929577464,15081.290662650603,15320.837518463812,12896.680534918276,11596.120588235293,11695.691176470587,10561.430288461539,10552.637188208617
